,ecorregion_nivel_1,fecha,num_incendios,area_km2_ecorregiones,incendios_cada_km2
7347,Selvas Calido-Secas,2018-03-23,18,1059041760.4780769,1.6996496901004515e-08
7348,Selvas Calido-Secas,2018-03-24,7,1059041760.4780769,6.609748794835089e-09
7349,Selvas Calido-Secas,2018-03-25,10,1059041760.4780769,9.442498278335841e-09
7350,Selvas Calido-Secas,2018-03-26,14,1059041760.4780769,1.3219497589670177e-08
7351,Selvas Calido-Secas,2018-03-27,16,1059041760.4780769,1.5107997245337347e-08
7352,Selvas Calido-Secas,2018-03-28,9,1059041760.4780769,8.498248450502257e-09
7353,Selvas Calido-Secas,2018-03-29,30,1059041760.4780769,2.8327494835007523e-08
7354,Selvas Calido-Secas,2018-03-30,11,1059041760.4780769,1.0386748106169425e-08
7355,Selvas Calido-Secas,2018-03-31,12,1059041760.4780769,1.133099793400301e-08
7356,Selvas Calido-Secas,2018-04-01,25,1059041760.4780769,2.3606245695839603e-08
7357,Selvas Calido-Secas,2018-04-02,3,1059041760.4780769,2.8327494835007524e-09
7358,Selvas Calido-Secas,2018-04-03,32,1059041760.4780769,3.0215994490674694e-08
7359,Selvas Calido-Secas,2018-04-04,11,1059041760.4780769,1.0386748106169425e-08
7360,Selvas Calido-Secas,2018-04-05,9,1059041760.4780769,8.498248450502257e-09
7361,Selvas Calido-Secas,2018-04-06,16,1059041760.4780769,1.5107997245337347e-08
7362,Selvas Calido-Secas,2018-04-07,11,1059041760.4780769,1.0386748106169425e-08
7363,Selvas Calido-Secas,2018-04-08,29,1059041760.4780769,2.738324500717394e-08
7364,Selvas Calido-Secas,2018-04-09,16,1059041760.4780769,1.5107997245337347e-08
7365,Selvas Calido-Secas,2018-04-10,30,1059041760.4780769,2.8327494835007523e-08
7366,Selvas Calido-Secas,2018-04-11,11,1059041760.4780769,1.0386748106169425e-08
7367,Selvas Calido-Secas,2018-04-12,15,1059041760.4780769,1.4163747417503761e-08
7368,Selvas Calido-Secas,2018-04-13,34,1059041760.4780769,3.210449414634186e-08
7369,Selvas Calido-Secas,2018-04-14,69,1059041760.4780769,6.515323812051731e-08
7370,Selvas Calido-Secas,2018-04-15,37,1059041760.4780769,3.4937243629842614e-08
7371,Selvas Calido-Secas,2018-04-16,18,1059041760.4780769,1.6996496901004515e-08
7372,Selvas Calido-Secas,2018-04-17,34,1059041760.4780769,3.210449414634186e-08
7373,Selvas Calido-Secas,2018-04-18,11,1059041760.4780769,1.0386748106169425e-08
7374,Selvas Calido-Secas,2018-04-19,28,1059041760.4780769,2.6438995179340355e-08
7375,Selvas Calido-Secas,2018-04-20,13,1059041760.4780769,1.2275247761836593e-08
7376,Selvas Calido-Secas,2018-04-21,34,1059041760.4780769,3.210449414634186e-08
7377,Selvas Calido-Secas,2018-04-22,16,1059041760.4780769,1.5107997245337347e-08
7378,Selvas Calido-Secas,2018-04-23,6,1059041760.4780769,5.665498967001505e-09
7379,Selvas Calido-Secas,2018-04-24,11,1059041760.4780769,1.0386748106169425e-08
7380,Selvas Calido-Secas,2018-04-25,5,1059041760.4780769,4.721249139167921e-09
7381,Selvas Calido-Secas,2018-04-26,49,1059041760.4780769,4.626824156384562e-08
7382,Selvas Calido-Secas,2018-04-27,23,1059041760.4780769,2.1717746040172435e-08
7383,Selvas Calido-Secas,2018-04-28,28,1059041760.4780769,2.6438995179340355e-08
7384,Selvas Calido-Secas,2018-04-29,30,1059041760.4780769,2.8327494835007523e-08
7385,Selvas Calido-Secas,2018-04-30,11,1059041760.4780769,1.0386748106169425e-08
7386,Selvas Calido-Secas,2018-05-01,37,1059041760.4780769,3.4937243629842614e-08
7387,Selvas Calido-Secas,2018-05-02,6,1059041760.4780769,5.665498967001505e-09
7388,Selvas Calido-Secas,2018-05-03,11,1059041760.4780769,1.0386748106169425e-08
7389,Selvas Calido-Secas,2018-05-04,15,1059041760.4780769,1.4163747417503761e-08
7390,Selvas Calido-Secas,2018-05-05,16,1059041760.4780769,1.5107997245337347e-08
7391,Selvas Calido-Secas,2018-05-06,7,1059041760.4780769,6.609748794835089e-09
7392,Selvas Calido-Secas,2018-05-07,17,1059041760.4780769,1.605224707317093e-08
7393,Selvas Calido-Secas,2018-05-08,14,1059041760.4780769,1.3219497589670177e-08
7394,Selvas Calido-Secas,2018-05-09,10,1059041760.4780769,9.442498278335841e-09
7395,Selvas Calido-Secas,2018-05-10,35,1059041760.4780769,3.3048743974175446e-08
7396,Selvas Calido-Secas,2018-05-11,3,1059041760.4780769,2.8327494835007524e-09
7397,Selvas Calido-Secas,2018-05-12,45,1059041760.4780769,4.2491242252511286e-08
7398,Selvas Calido-Secas,2018-05-13,7,1059041760.4780769,6.609748794835089e-09
7399,Selvas Calido-Secas,2018-05-14,13,1059041760.4780769,1.2275247761836593e-08
7400,Selvas Calido-Secas,2018-05-15,17,1059041760.4780769,1.605224707317093e-08
7401,Selvas Calido-Secas,2018-05-16,18,1059041760.4780769,1.6996496901004515e-08
7402,Selvas Calido-Secas,2018-05-17,31,1059041760.4780769,2.927174466284111e-08
7403,Selvas Calido-Secas,2018-05-18,15,1059041760.4780769,1.4163747417503761e-08
7404,Selvas Calido-Secas,2018-05-19,38,1059041760.4780769,3.58814934576762e-08
7405,Selvas Calido-Secas,2018-05-20,9,1059041760.4780769,8.498248450502257e-09
7406,Selvas Calido-Secas,2018-05-21,11,1059041760.4780769,1.0386748106169425e-08
7407,Selvas Calido-Secas,2018-05-22,11,1059041760.4780769,1.0386748106169425e-08
7408,Selvas Calido-Secas,2018-05-23,9,1059041760.4780769,8.498248450502257e-09
7409,Selvas Calido-Secas,2018-05-24,27,1059041760.4780769,2.549474535150677e-08
7410,Selvas Calido-Secas,2018-05-25,9,1059041760.4780769,8.498248450502257e-09
7411,Selvas Calido-Secas,2018-05-26,22,1059041760.4780769,2.077349621233885e-08
7412,Selvas Calido-Secas,2018-05-27,4,1059041760.4780769,3.776999311334337e-09
7413,Selvas Calido-Secas,2018-05-28,19,1059041760.4780769,1.79407467288381e-08
7414,Selvas Calido-Secas,2018-05-29,14,1059041760.4780769,1.3219497589670177e-08
7415,Selvas Calido-Secas,2018-05-30,18,1059041760.4780769,1.6996496901004515e-08
7416,Selvas Calido-Secas,2018-05-31,18,1059041760.4780769,1.6996496901004515e-08
7417,Selvas Calido-Secas,2018-06-01,10,1059041760.4780769,9.442498278335841e-09
7418,Selvas Calido-Secas,2018-06-02,39,1059041760.4780769,3.682574328550978e-08
7419,Selvas Calido-Secas,2018-06-03,17,1059041760.4780769,1.605224707317093e-08
7420,Selvas Calido-Secas,2018-06-04,4,1059041760.4780769,3.776999311334337e-09
7421,Selvas Calido-Secas,2018-06-05,4,1059041760.4780769,3.776999311334337e-09
7422,Selvas Calido-Secas,2018-06-06,15,1059041760.4780769,1.4163747417503761e-08
7423,Selvas Calido-Secas,2018-06-07,4,1059041760.4780769,3.776999311334337e-09
7424,Selvas Calido-Secas,2018-06-08,4,1059041760.4780769,3.776999311334337e-09
7425,Selvas Calido-Secas,2018-06-09,3,1059041760.4780769,2.8327494835007524e-09
7426,Selvas Calido-Secas,2018-06-10,1,1059041760.4780769,9.442498278335842e-10
7427,Selvas Calido-Secas,2018-06-11,3,1059041760.4780769,2.8327494835007524e-09
7428,Selvas Calido-Secas,2018-06-12,5,1059041760.4780769,4.721249139167921e-09
7429,Selvas Calido-Secas,2018-06-13,1,1059041760.4780769,9.442498278335842e-10
7430,Selvas Calido-Secas,2018-06-14,1,1059041760.4780769,9.442498278335842e-10
7431,Selvas Calido-Secas,2018-06-16,1,1059041760.4780769,9.442498278335842e-10
7432,Selvas Calido-Secas,2018-06-21,1,1059041760.4780769,9.442498278335842e-10
7433,Selvas Calido-Secas,2018-06-23,1,1059041760.4780769,9.442498278335842e-10
7434,Selvas Calido-Secas,2018-06-24,1,1059041760.4780769,9.442498278335842e-10
7435,Selvas Calido-Secas,2018-06-25,1,1059041760.4780769,9.442498278335842e-10
7436,Selvas Calido-Secas,2018-06-28,1,1059041760.4780769,9.442498278335842e-10
7437,Selvas Calido-Secas,2018-06-30,2,1059041760.4780769,1.8884996556671684e-09
7438,Selvas Calido-Secas,2018-07-01,1,1059041760.4780769,9.442498278335842e-10
7439,Selvas Calido-Secas,2018-07-02,3,1059041760.4780769,2.8327494835007524e-09
7440,Selvas Calido-Secas,2018-07-04,2,1059041760.4780769,1.8884996556671684e-09
7441,Selvas Calido-Secas,2018-07-06,2,1059041760.4780769,1.8884996556671684e-09
7442,Selvas Calido-Secas,2018-07-07,4,1059041760.4780769,3.776999311334337e-09
7443,Selvas Calido-Secas,2018-07-08,6,1059041760.4780769,5.665498967001505e-09
7444,Selvas Calido-Secas,2018-07-09,1,1059041760.4780769,9.442498278335842e-10
7445,Selvas Calido-Secas,2018-07-14,1,1059041760.4780769,9.442498278335842e-10
7446,Selvas Calido-Secas,2018-08-02,2,1059041760.4780769,1.8884996556671684e-09
7447,Selvas Calido-Secas,2018-08-09,2,1059041760.4780769,1.8884996556671684e-09
7448,Selvas Calido-Secas,2018-08-14,1,1059041760.4780769,9.442498278335842e-10
7449,Selvas Calido-Secas,2018-08-18,1,1059041760.4780769,9.442498278335842e-10
7450,Selvas Calido-Secas,2018-09-01,1,1059041760.4780769,9.442498278335842e-10
7451,Selvas Calido-Secas,2018-09-03,4,1059041760.4780769,3.776999311334337e-09
7452,Selvas Calido-Secas,2018-10-13,1,1059041760.4780769,9.442498278335842e-10
7453,Selvas Calido-Secas,2018-11-06,1,1059041760.4780769,9.442498278335842e-10
7454,Selvas Calido-Secas,2018-11-14,1,1059041760.4780769,9.442498278335842e-10
7455,Selvas Calido-Secas,2018-11-17,1,1059041760.4780769,9.442498278335842e-10
7456,Selvas Calido-Secas,2018-12-04,1,1059041760.4780769,9.442498278335842e-10
7457,Selvas Calido-Secas,2018-12-10,1,1059041760.4780769,9.442498278335842e-10
7458,Selvas Calido-Secas,2018-12-14,1,1059041760.4780769,9.442498278335842e-10
7459,Selvas Calido-Secas,2018-12-17,1,1059041760.4780769,9.442498278335842e-10
7460,Selvas Calido-Secas,2018-12-20,1,1059041760.4780769,9.442498278335842e-10
7461,Selvas Calido-Secas,2018-12-21,1,1059041760.4780769,9.442498278335842e-10
7462,Selvas Calido-Secas,2018-12-30,1,1059041760.4780769,9.442498278335842e-10
7463,Selvas Calido-Secas,2018-12-31,2,1059041760.4780769,1.8884996556671684e-09
7464,Selvas Calido-Secas,2019-01-06,4,1059041760.4780769,3.776999311334337e-09
7465,Selvas Calido-Secas,2019-01-09,1,1059041760.4780769,9.442498278335842e-10
7466,Selvas Calido-Secas,2019-01-12,2,1059041760.4780769,1.8884996556671684e-09
7467,Selvas Calido-Secas,2019-01-18,1,1059041760.4780769,9.442498278335842e-10
7468,Selvas Calido-Secas,2019-01-20,2,1059041760.4780769,1.8884996556671684e-09
7469,Selvas Calido-Secas,2019-01-21,4,1059041760.4780769,3.776999311334337e-09
7470,Selvas Calido-Secas,2019-01-22,1,1059041760.4780769,9.442498278335842e-10
7471,Selvas Calido-Secas,2019-01-23,4,1059041760.4780769,3.776999311334337e-09
7472,Selvas Calido-Secas,2019-01-25,1,1059041760.4780769,9.442498278335842e-10
7473,Selvas Calido-Secas,2019-01-27,1,1059041760.4780769,9.442498278335842e-10
7474,Selvas Calido-Secas,2019-01-29,2,1059041760.4780769,1.8884996556671684e-09
7475,Selvas Calido-Secas,2019-01-30,1,1059041760.4780769,9.442498278335842e-10
7476,Selvas Calido-Secas,2019-02-01,2,1059041760.4780769,1.8884996556671684e-09
7477,Selvas Calido-Secas,2019-02-03,3,1059041760.4780769,2.8327494835007524e-09
7478,Selvas Calido-Secas,2019-02-04,1,1059041760.4780769,9.442498278335842e-10
7479,Selvas Calido-Secas,2019-02-05,1,1059041760.4780769,9.442498278335842e-10
7480,Selvas Calido-Secas,2019-02-06,3,1059041760.4780769,2.8327494835007524e-09
7481,Selvas Calido-Secas,2019-02-08,5,1059041760.4780769,4.721249139167921e-09
7482,Selvas Calido-Secas,2019-02-10,1,1059041760.4780769,9.442498278335842e-10
7483,Selvas Calido-Secas,2019-02-11,1,1059041760.4780769,9.442498278335842e-10
7484,Selvas Calido-Secas,2019-02-12,3,1059041760.4780769,2.8327494835007524e-09
7485,Selvas Calido-Secas,2019-02-15,5,1059041760.4780769,4.721249139167921e-09
7486,Selvas Calido-Secas,2019-02-16,1,1059041760.4780769,9.442498278335842e-10
7487,Selvas Calido-Secas,2019-02-17,3,1059041760.4780769,2.8327494835007524e-09
7488,Selvas Calido-Secas,2019-02-18,2,1059041760.4780769,1.8884996556671684e-09
7489,Selvas Calido-Secas,2019-02-19,1,1059041760.4780769,9.442498278335842e-10
7490,Selvas Calido-Secas,2019-02-20,3,1059041760.4780769,2.8327494835007524e-09
7491,Selvas Calido-Secas,2019-02-21,5,1059041760.4780769,4.721249139167921e-09
7492,Selvas Calido-Secas,2019-02-22,3,1059041760.4780769,2.8327494835007524e-09
7493,Selvas Calido-Secas,2019-02-23,3,1059041760.4780769,2.8327494835007524e-09
7494,Selvas Calido-Secas,2019-02-24,4,1059041760.4780769,3.776999311334337e-09
7495,Selvas Calido-Secas,2019-02-26,2,1059041760.4780769,1.8884996556671684e-09
7496,Selvas Calido-Secas,2019-02-27,2,1059041760.4780769,1.8884996556671684e-09
7497,Selvas Calido-Secas,2019-02-28,4,1059041760.4780769,3.776999311334337e-09
7498,Selvas Calido-Secas,2019-03-01,2,1059041760.4780769,1.8884996556671684e-09
7499,Selvas Calido-Secas,2019-03-02,7,1059041760.4780769,6.609748794835089e-09
7500,Selvas Calido-Secas,2019-03-03,5,1059041760.4780769,4.721249139167921e-09
7501,Selvas Calido-Secas,2019-03-05,5,1059041760.4780769,4.721249139167921e-09
7502,Selvas Calido-Secas,2019-03-07,5,1059041760.4780769,4.721249139167921e-09
7503,Selvas Calido-Secas,2019-03-08,5,1059041760.4780769,4.721249139167921e-09
7504,Selvas Calido-Secas,2019-03-09,16,1059041760.4780769,1.5107997245337347e-08
7505,Selvas Calido-Secas,2019-03-10,8,1059041760.4780769,7.553998622668673e-09
7506,Selvas Calido-Secas,2019-03-11,18,1059041760.4780769,1.6996496901004515e-08
7507,Selvas Calido-Secas,2019-03-12,7,1059041760.4780769,6.609748794835089e-09
7508,Selvas Calido-Secas,2019-03-13,1,1059041760.4780769,9.442498278335842e-10
7509,Selvas Calido-Secas,2019-03-14,11,1059041760.4780769,1.0386748106169425e-08
7510,Selvas Calido-Secas,2019-03-15,8,1059041760.4780769,7.553998622668673e-09
7511,Selvas Calido-Secas,2019-03-16,1,1059041760.4780769,9.442498278335842e-10
7512,Selvas Calido-Secas,2019-03-19,11,1059041760.4780769,1.0386748106169425e-08
7513,Selvas Calido-Secas,2019-03-21,3,1059041760.4780769,2.8327494835007524e-09
7514,Selvas Calido-Secas,2019-03-22,1,1059041760.4780769,9.442498278335842e-10
7515,Selvas Calido-Secas,2019-03-23,14,1059041760.4780769,1.3219497589670177e-08
7516,Selvas Calido-Secas,2019-03-24,8,1059041760.4780769,7.553998622668673e-09
7517,Selvas Calido-Secas,2019-03-25,17,1059041760.4780769,1.605224707317093e-08
7518,Selvas Calido-Secas,2019-03-26,13,1059041760.4780769,1.2275247761836593e-08
7519,Selvas Calido-Secas,2019-03-27,17,1059041760.4780769,1.605224707317093e-08
7520,Selvas Calido-Secas,2019-03-28,41,1059041760.4780769,3.871424294117695e-08
7521,Selvas Calido-Secas,2019-03-29,1,1059041760.4780769,9.442498278335842e-10
7522,Selvas Calido-Secas,2019-03-30,13,1059041760.4780769,1.2275247761836593e-08
7523,Selvas Calido-Secas,2019-03-31,2,1059041760.4780769,1.8884996556671684e-09
7524,Selvas Calido-Secas,2019-04-01,5,1059041760.4780769,4.721249139167921e-09
7525,Selvas Calido-Secas,2019-04-02,5,1059041760.4780769,4.721249139167921e-09
7526,Selvas Calido-Secas,2019-04-03,9,1059041760.4780769,8.498248450502257e-09
7527,Selvas Calido-Secas,2019-04-04,22,1059041760.4780769,2.077349621233885e-08
7528,Selvas Calido-Secas,2019-04-05,2,1059041760.4780769,1.8884996556671684e-09
7529,Selvas Calido-Secas,2019-04-06,16,1059041760.4780769,1.5107997245337347e-08
7530,Selvas Calido-Secas,2019-04-07,4,1059041760.4780769,3.776999311334337e-09
7531,Selvas Calido-Secas,2019-04-08,16,1059041760.4780769,1.5107997245337347e-08
7532,Selvas Calido-Secas,2019-04-09,18,1059041760.4780769,1.6996496901004515e-08
7533,Selvas Calido-Secas,2019-04-10,22,1059041760.4780769,2.077349621233885e-08
7534,Selvas Calido-Secas,2019-04-11,36,1059041760.4780769,3.399299380200903e-08
7535,Selvas Calido-Secas,2019-04-12,33,1059041760.4780769,3.116024431850828e-08
7536,Selvas Calido-Secas,2019-04-13,91,1059041760.4780769,8.592673433285616e-08
7537,Selvas Calido-Secas,2019-04-14,26,1059041760.4780769,2.4550495523673187e-08
7538,Selvas Calido-Secas,2019-04-15,29,1059041760.4780769,2.738324500717394e-08
7539,Selvas Calido-Secas,2019-04-16,17,1059041760.4780769,1.605224707317093e-08
7540,Selvas Calido-Secas,2019-04-17,29,1059041760.4780769,2.738324500717394e-08
7541,Selvas Calido-Secas,2019-04-18,16,1059041760.4780769,1.5107997245337347e-08
7542,Selvas Calido-Secas,2019-04-19,16,1059041760.4780769,1.5107997245337347e-08
7543,Selvas Calido-Secas,2019-04-20,48,1059041760.4780769,4.532399173601204e-08
7544,Selvas Calido-Secas,2019-04-21,23,1059041760.4780769,2.1717746040172435e-08
7545,Selvas Calido-Secas,2019-04-22,41,1059041760.4780769,3.871424294117695e-08
7546,Selvas Calido-Secas,2019-04-23,24,1059041760.4780769,2.266199586800602e-08
7547,Selvas Calido-Secas,2019-04-24,21,1059041760.4780769,1.9829246384505267e-08
7548,Selvas Calido-Secas,2019-04-25,33,1059041760.4780769,3.116024431850828e-08
7549,Selvas Calido-Secas,2019-04-26,19,1059041760.4780769,1.79407467288381e-08
7550,Selvas Calido-Secas,2019-04-27,96,1059041760.4780769,9.064798347202408e-08
7551,Selvas Calido-Secas,2019-04-28,16,1059041760.4780769,1.5107997245337347e-08
7552,Selvas Calido-Secas,2019-04-29,23,1059041760.4780769,2.1717746040172435e-08
7553,Selvas Calido-Secas,2019-04-30,30,1059041760.4780769,2.8327494835007523e-08
7554,Selvas Calido-Secas,2019-05-01,39,1059041760.4780769,3.682574328550978e-08
7555,Selvas Calido-Secas,2019-05-02,24,1059041760.4780769,2.266199586800602e-08
7556,Selvas Calido-Secas,2019-05-03,21,1059041760.4780769,1.9829246384505267e-08
7557,Selvas Calido-Secas,2019-05-04,62,1059041760.4780769,5.854348932568222e-08
7558,Selvas Calido-Secas,2019-05-05,8,1059041760.4780769,7.553998622668673e-09
7559,Selvas Calido-Secas,2019-05-06,71,1059041760.4780769,6.704173777618448e-08
7560,Selvas Calido-Secas,2019-05-07,17,1059041760.4780769,1.605224707317093e-08
7561,Selvas Calido-Secas,2019-05-08,93,1059041760.4780769,8.781523398852332e-08
7562,Selvas Calido-Secas,2019-05-09,23,1059041760.4780769,2.1717746040172435e-08
7563,Selvas Calido-Secas,2019-05-10,23,1059041760.4780769,2.1717746040172435e-08
7564,Selvas Calido-Secas,2019-05-11,41,1059041760.4780769,3.871424294117695e-08
7565,Selvas Calido-Secas,2019-05-12,22,1059041760.4780769,2.077349621233885e-08
7566,Selvas Calido-Secas,2019-05-13,65,1059041760.4780769,6.137623880918297e-08
7567,Selvas Calido-Secas,2019-05-14,15,1059041760.4780769,1.4163747417503761e-08
7568,Selvas Calido-Secas,2019-05-15,38,1059041760.4780769,3.58814934576762e-08
7569,Selvas Calido-Secas,2019-05-16,33,1059041760.4780769,3.116024431850828e-08
7570,Selvas Calido-Secas,2019-05-17,13,1059041760.4780769,1.2275247761836593e-08
7571,Selvas Calido-Secas,2019-05-18,41,1059041760.4780769,3.871424294117695e-08
7572,Selvas Calido-Secas,2019-05-19,19,1059041760.4780769,1.79407467288381e-08
7573,Selvas Calido-Secas,2019-05-20,54,1059041760.4780769,5.098949070301354e-08
7574,Selvas Calido-Secas,2019-05-21,15,1059041760.4780769,1.4163747417503761e-08
7575,Selvas Calido-Secas,2019-05-22,39,1059041760.4780769,3.682574328550978e-08
7576,Selvas Calido-Secas,2019-05-23,7,1059041760.4780769,6.609748794835089e-09
7577,Selvas Calido-Secas,2019-05-24,14,1059041760.4780769,1.3219497589670177e-08
7578,Selvas Calido-Secas,2019-05-25,16,1059041760.4780769,1.5107997245337347e-08
7579,Selvas Calido-Secas,2019-05-26,11,1059041760.4780769,1.0386748106169425e-08
7580,Selvas Calido-Secas,2019-05-27,15,1059041760.4780769,1.4163747417503761e-08
7581,Selvas Calido-Secas,2019-05-28,9,1059041760.4780769,8.498248450502257e-09
7582,Selvas Calido-Secas,2019-05-29,12,1059041760.4780769,1.133099793400301e-08
7583,Selvas Calido-Secas,2019-05-30,5,1059041760.4780769,4.721249139167921e-09
7584,Selvas Calido-Secas,2019-05-31,9,1059041760.4780769,8.498248450502257e-09
7585,Selvas Calido-Secas,2019-06-01,4,1059041760.4780769,3.776999311334337e-09
7586,Selvas Calido-Secas,2019-06-02,3,1059041760.4780769,2.8327494835007524e-09
7587,Selvas Calido-Secas,2019-06-03,6,1059041760.4780769,5.665498967001505e-09
7588,Selvas Calido-Secas,2019-06-05,9,1059041760.4780769,8.498248450502257e-09
7589,Selvas Calido-Secas,2019-06-06,6,1059041760.4780769,5.665498967001505e-09
7590,Selvas Calido-Secas,2019-06-07,3,1059041760.4780769,2.8327494835007524e-09
7591,Selvas Calido-Secas,2019-06-08,2,1059041760.4780769,1.8884996556671684e-09
7592,Selvas Calido-Secas,2019-06-09,4,1059041760.4780769,3.776999311334337e-09
7593,Selvas Calido-Secas,2019-06-10,7,1059041760.4780769,6.609748794835089e-09
7594,Selvas Calido-Secas,2019-06-11,10,1059041760.4780769,9.442498278335841e-09
7595,Selvas Calido-Secas,2019-06-12,3,1059041760.4780769,2.8327494835007524e-09
7596,Selvas Calido-Secas,2019-06-13,3,1059041760.4780769,2.8327494835007524e-09
7597,Selvas Calido-Secas,2019-06-14,15,1059041760.4780769,1.4163747417503761e-08
