,tipo_suelo,fecha,num_incendios,area_km2_tipo_suelo,incendios_cada_km2
8017,Selva baja caducifolia y subcaducifolia,2018-04-15,16,407263081.0176437,3.928664478994805e-08
8018,Selva baja caducifolia y subcaducifolia,2018-04-16,7,407263081.0176437,1.718790709560227e-08
8019,Selva baja caducifolia y subcaducifolia,2018-04-17,32,407263081.0176437,7.85732895798961e-08
8020,Selva baja caducifolia y subcaducifolia,2018-04-18,10,407263081.0176437,2.455415299371753e-08
8021,Selva baja caducifolia y subcaducifolia,2018-04-19,20,407263081.0176437,4.910830598743506e-08
8022,Selva baja caducifolia y subcaducifolia,2018-04-20,7,407263081.0176437,1.718790709560227e-08
8023,Selva baja caducifolia y subcaducifolia,2018-04-21,25,407263081.0176437,6.138538248429383e-08
8024,Selva baja caducifolia y subcaducifolia,2018-04-22,11,407263081.0176437,2.700956829308928e-08
8025,Selva baja caducifolia y subcaducifolia,2018-04-23,2,407263081.0176437,4.910830598743506e-09
8026,Selva baja caducifolia y subcaducifolia,2018-04-24,9,407263081.0176437,2.2098737694345776e-08
8027,Selva baja caducifolia y subcaducifolia,2018-04-25,5,407263081.0176437,1.2277076496858764e-08
8028,Selva baja caducifolia y subcaducifolia,2018-04-26,26,407263081.0176437,6.384079778366558e-08
8029,Selva baja caducifolia y subcaducifolia,2018-04-27,22,407263081.0176437,5.401913658617856e-08
8030,Selva baja caducifolia y subcaducifolia,2018-04-28,24,407263081.0176437,5.892996718492207e-08
8031,Selva baja caducifolia y subcaducifolia,2018-04-29,13,407263081.0176437,3.192039889183279e-08
8032,Selva baja caducifolia y subcaducifolia,2018-04-30,7,407263081.0176437,1.718790709560227e-08
8033,Selva baja caducifolia y subcaducifolia,2018-05-01,29,407263081.0176437,7.120704368178084e-08
8034,Selva baja caducifolia y subcaducifolia,2018-05-02,4,407263081.0176437,9.821661197487012e-09
8035,Selva baja caducifolia y subcaducifolia,2018-05-03,7,407263081.0176437,1.718790709560227e-08
8036,Selva baja caducifolia y subcaducifolia,2018-05-04,7,407263081.0176437,1.718790709560227e-08
8037,Selva baja caducifolia y subcaducifolia,2018-05-05,11,407263081.0176437,2.700956829308928e-08
8038,Selva baja caducifolia y subcaducifolia,2018-05-06,3,407263081.0176437,7.3662458981152584e-09
8039,Selva baja caducifolia y subcaducifolia,2018-05-07,11,407263081.0176437,2.700956829308928e-08
8040,Selva baja caducifolia y subcaducifolia,2018-05-08,13,407263081.0176437,3.192039889183279e-08
8041,Selva baja caducifolia y subcaducifolia,2018-05-09,9,407263081.0176437,2.2098737694345776e-08
8042,Selva baja caducifolia y subcaducifolia,2018-05-10,24,407263081.0176437,5.892996718492207e-08
8043,Selva baja caducifolia y subcaducifolia,2018-05-11,2,407263081.0176437,4.910830598743506e-09
8044,Selva baja caducifolia y subcaducifolia,2018-05-12,24,407263081.0176437,5.892996718492207e-08
8045,Selva baja caducifolia y subcaducifolia,2018-05-13,7,407263081.0176437,1.718790709560227e-08
8046,Selva baja caducifolia y subcaducifolia,2018-05-14,11,407263081.0176437,2.700956829308928e-08
8047,Selva baja caducifolia y subcaducifolia,2018-05-15,14,407263081.0176437,3.437581419120454e-08
8048,Selva baja caducifolia y subcaducifolia,2018-05-16,9,407263081.0176437,2.2098737694345776e-08
8049,Selva baja caducifolia y subcaducifolia,2018-05-17,26,407263081.0176437,6.384079778366558e-08
8050,Selva baja caducifolia y subcaducifolia,2018-05-18,13,407263081.0176437,3.192039889183279e-08
8051,Selva baja caducifolia y subcaducifolia,2018-05-19,20,407263081.0176437,4.910830598743506e-08
8052,Selva baja caducifolia y subcaducifolia,2018-05-20,6,407263081.0176437,1.4732491796230517e-08
8053,Selva baja caducifolia y subcaducifolia,2018-05-21,12,407263081.0176437,2.9464983592461034e-08
8054,Selva baja caducifolia y subcaducifolia,2018-05-22,9,407263081.0176437,2.2098737694345776e-08
8055,Selva baja caducifolia y subcaducifolia,2018-05-23,7,407263081.0176437,1.718790709560227e-08
8056,Selva baja caducifolia y subcaducifolia,2018-05-24,17,407263081.0176437,4.17420600893198e-08
8057,Selva baja caducifolia y subcaducifolia,2018-05-25,3,407263081.0176437,7.3662458981152584e-09
8058,Selva baja caducifolia y subcaducifolia,2018-05-26,14,407263081.0176437,3.437581419120454e-08
8059,Selva baja caducifolia y subcaducifolia,2018-05-27,3,407263081.0176437,7.3662458981152584e-09
8060,Selva baja caducifolia y subcaducifolia,2018-05-28,10,407263081.0176437,2.455415299371753e-08
8061,Selva baja caducifolia y subcaducifolia,2018-05-29,6,407263081.0176437,1.4732491796230517e-08
8062,Selva baja caducifolia y subcaducifolia,2018-05-30,6,407263081.0176437,1.4732491796230517e-08
8063,Selva baja caducifolia y subcaducifolia,2018-05-31,9,407263081.0176437,2.2098737694345776e-08
8064,Selva baja caducifolia y subcaducifolia,2018-06-01,2,407263081.0176437,4.910830598743506e-09
8065,Selva baja caducifolia y subcaducifolia,2018-06-02,17,407263081.0176437,4.17420600893198e-08
8066,Selva baja caducifolia y subcaducifolia,2018-06-03,7,407263081.0176437,1.718790709560227e-08
8067,Selva baja caducifolia y subcaducifolia,2018-06-04,3,407263081.0176437,7.3662458981152584e-09
8068,Selva baja caducifolia y subcaducifolia,2018-06-05,4,407263081.0176437,9.821661197487012e-09
8069,Selva baja caducifolia y subcaducifolia,2018-06-06,8,407263081.0176437,1.9643322394974024e-08
8070,Selva baja caducifolia y subcaducifolia,2018-06-07,1,407263081.0176437,2.455415299371753e-09
8071,Selva baja caducifolia y subcaducifolia,2018-06-09,1,407263081.0176437,2.455415299371753e-09
8072,Selva baja caducifolia y subcaducifolia,2018-06-11,3,407263081.0176437,7.3662458981152584e-09
8073,Selva baja caducifolia y subcaducifolia,2018-06-12,3,407263081.0176437,7.3662458981152584e-09
8074,Selva baja caducifolia y subcaducifolia,2018-06-14,1,407263081.0176437,2.455415299371753e-09
8075,Selva baja caducifolia y subcaducifolia,2018-06-16,1,407263081.0176437,2.455415299371753e-09
8076,Selva baja caducifolia y subcaducifolia,2018-06-25,1,407263081.0176437,2.455415299371753e-09
8077,Selva baja caducifolia y subcaducifolia,2018-07-06,1,407263081.0176437,2.455415299371753e-09
8078,Selva baja caducifolia y subcaducifolia,2018-08-18,1,407263081.0176437,2.455415299371753e-09
8079,Selva baja caducifolia y subcaducifolia,2018-09-03,3,407263081.0176437,7.3662458981152584e-09
8080,Selva baja caducifolia y subcaducifolia,2018-10-13,1,407263081.0176437,2.455415299371753e-09
8081,Selva baja caducifolia y subcaducifolia,2018-11-14,1,407263081.0176437,2.455415299371753e-09
8082,Selva baja caducifolia y subcaducifolia,2019-01-09,1,407263081.0176437,2.455415299371753e-09
8083,Selva baja caducifolia y subcaducifolia,2019-01-12,1,407263081.0176437,2.455415299371753e-09
8084,Selva baja caducifolia y subcaducifolia,2019-01-20,2,407263081.0176437,4.910830598743506e-09
8085,Selva baja caducifolia y subcaducifolia,2019-01-21,1,407263081.0176437,2.455415299371753e-09
8086,Selva baja caducifolia y subcaducifolia,2019-02-04,1,407263081.0176437,2.455415299371753e-09
8087,Selva baja caducifolia y subcaducifolia,2019-02-06,1,407263081.0176437,2.455415299371753e-09
8088,Selva baja caducifolia y subcaducifolia,2019-02-12,3,407263081.0176437,7.3662458981152584e-09
8089,Selva baja caducifolia y subcaducifolia,2019-02-15,3,407263081.0176437,7.3662458981152584e-09
8090,Selva baja caducifolia y subcaducifolia,2019-02-19,1,407263081.0176437,2.455415299371753e-09
8091,Selva baja caducifolia y subcaducifolia,2019-02-20,1,407263081.0176437,2.455415299371753e-09
8092,Selva baja caducifolia y subcaducifolia,2019-02-23,1,407263081.0176437,2.455415299371753e-09
8093,Selva baja caducifolia y subcaducifolia,2019-02-24,2,407263081.0176437,4.910830598743506e-09
8094,Selva baja caducifolia y subcaducifolia,2019-03-02,3,407263081.0176437,7.3662458981152584e-09
8095,Selva baja caducifolia y subcaducifolia,2019-03-03,3,407263081.0176437,7.3662458981152584e-09
8096,Selva baja caducifolia y subcaducifolia,2019-03-05,1,407263081.0176437,2.455415299371753e-09
8097,Selva baja caducifolia y subcaducifolia,2019-03-07,5,407263081.0176437,1.2277076496858764e-08
8098,Selva baja caducifolia y subcaducifolia,2019-03-08,5,407263081.0176437,1.2277076496858764e-08
8099,Selva baja caducifolia y subcaducifolia,2019-03-09,11,407263081.0176437,2.700956829308928e-08
8100,Selva baja caducifolia y subcaducifolia,2019-03-10,5,407263081.0176437,1.2277076496858764e-08
8101,Selva baja caducifolia y subcaducifolia,2019-03-11,8,407263081.0176437,1.9643322394974024e-08
8102,Selva baja caducifolia y subcaducifolia,2019-03-14,9,407263081.0176437,2.2098737694345776e-08
8103,Selva baja caducifolia y subcaducifolia,2019-03-15,1,407263081.0176437,2.455415299371753e-09
8104,Selva baja caducifolia y subcaducifolia,2019-03-16,2,407263081.0176437,4.910830598743506e-09
8105,Selva baja caducifolia y subcaducifolia,2019-03-19,9,407263081.0176437,2.2098737694345776e-08
8106,Selva baja caducifolia y subcaducifolia,2019-03-21,2,407263081.0176437,4.910830598743506e-09
8107,Selva baja caducifolia y subcaducifolia,2019-03-22,1,407263081.0176437,2.455415299371753e-09
8108,Selva baja caducifolia y subcaducifolia,2019-03-23,8,407263081.0176437,1.9643322394974024e-08
8109,Selva baja caducifolia y subcaducifolia,2019-03-24,3,407263081.0176437,7.3662458981152584e-09
8110,Selva baja caducifolia y subcaducifolia,2019-03-25,11,407263081.0176437,2.700956829308928e-08
8111,Selva baja caducifolia y subcaducifolia,2019-03-26,8,407263081.0176437,1.9643322394974024e-08
8112,Selva baja caducifolia y subcaducifolia,2019-03-27,13,407263081.0176437,3.192039889183279e-08
8113,Selva baja caducifolia y subcaducifolia,2019-03-28,23,407263081.0176437,5.6474551885550315e-08
8114,Selva baja caducifolia y subcaducifolia,2019-03-29,1,407263081.0176437,2.455415299371753e-09
8115,Selva baja caducifolia y subcaducifolia,2019-03-30,7,407263081.0176437,1.718790709560227e-08
8116,Selva baja caducifolia y subcaducifolia,2019-03-31,2,407263081.0176437,4.910830598743506e-09
8117,Selva baja caducifolia y subcaducifolia,2019-04-01,6,407263081.0176437,1.4732491796230517e-08
8118,Selva baja caducifolia y subcaducifolia,2019-04-02,4,407263081.0176437,9.821661197487012e-09
8119,Selva baja caducifolia y subcaducifolia,2019-04-03,7,407263081.0176437,1.718790709560227e-08
8120,Selva baja caducifolia y subcaducifolia,2019-04-04,15,407263081.0176437,3.6831229490576295e-08
8121,Selva baja caducifolia y subcaducifolia,2019-04-05,3,407263081.0176437,7.3662458981152584e-09
8122,Selva baja caducifolia y subcaducifolia,2019-04-06,9,407263081.0176437,2.2098737694345776e-08
8123,Selva baja caducifolia y subcaducifolia,2019-04-08,14,407263081.0176437,3.437581419120454e-08
8124,Selva baja caducifolia y subcaducifolia,2019-04-09,15,407263081.0176437,3.6831229490576295e-08
8125,Selva baja caducifolia y subcaducifolia,2019-04-10,10,407263081.0176437,2.455415299371753e-08
8126,Selva baja caducifolia y subcaducifolia,2019-04-11,33,407263081.0176437,8.102870487926785e-08
8127,Selva baja caducifolia y subcaducifolia,2019-04-12,22,407263081.0176437,5.401913658617856e-08
8128,Selva baja caducifolia y subcaducifolia,2019-04-13,56,407263081.0176437,1.3750325676481817e-07
8129,Selva baja caducifolia y subcaducifolia,2019-04-14,16,407263081.0176437,3.928664478994805e-08
8130,Selva baja caducifolia y subcaducifolia,2019-04-15,9,407263081.0176437,2.2098737694345776e-08
8131,Selva baja caducifolia y subcaducifolia,2019-04-16,13,407263081.0176437,3.192039889183279e-08
8132,Selva baja caducifolia y subcaducifolia,2019-04-17,15,407263081.0176437,3.6831229490576295e-08
8133,Selva baja caducifolia y subcaducifolia,2019-04-18,8,407263081.0176437,1.9643322394974024e-08
8134,Selva baja caducifolia y subcaducifolia,2019-04-19,3,407263081.0176437,7.3662458981152584e-09
8135,Selva baja caducifolia y subcaducifolia,2019-04-20,44,407263081.0176437,1.0803827317235712e-07
8136,Selva baja caducifolia y subcaducifolia,2019-04-21,19,407263081.0176437,4.6652890688063305e-08
8137,Selva baja caducifolia y subcaducifolia,2019-04-22,23,407263081.0176437,5.6474551885550315e-08
8138,Selva baja caducifolia y subcaducifolia,2019-04-23,22,407263081.0176437,5.401913658617856e-08
8139,Selva baja caducifolia y subcaducifolia,2019-04-24,9,407263081.0176437,2.2098737694345776e-08
8140,Selva baja caducifolia y subcaducifolia,2019-04-25,23,407263081.0176437,5.6474551885550315e-08
8141,Selva baja caducifolia y subcaducifolia,2019-04-26,15,407263081.0176437,3.6831229490576295e-08
8142,Selva baja caducifolia y subcaducifolia,2019-04-27,64,407263081.0176437,1.571465791597922e-07
8143,Selva baja caducifolia y subcaducifolia,2019-04-28,6,407263081.0176437,1.4732491796230517e-08
8144,Selva baja caducifolia y subcaducifolia,2019-04-29,17,407263081.0176437,4.17420600893198e-08
8145,Selva baja caducifolia y subcaducifolia,2019-04-30,29,407263081.0176437,7.120704368178084e-08
8146,Selva baja caducifolia y subcaducifolia,2019-05-01,28,407263081.0176437,6.875162838240908e-08
8147,Selva baja caducifolia y subcaducifolia,2019-05-02,18,407263081.0176437,4.419747538869155e-08
8148,Selva baja caducifolia y subcaducifolia,2019-05-03,11,407263081.0176437,2.700956829308928e-08
8149,Selva baja caducifolia y subcaducifolia,2019-05-04,41,407263081.0176437,1.0067202727424187e-07
8150,Selva baja caducifolia y subcaducifolia,2019-05-05,3,407263081.0176437,7.3662458981152584e-09
8151,Selva baja caducifolia y subcaducifolia,2019-05-06,48,407263081.0176437,1.1785993436984414e-07
8152,Selva baja caducifolia y subcaducifolia,2019-05-07,9,407263081.0176437,2.2098737694345776e-08
8153,Selva baja caducifolia y subcaducifolia,2019-05-08,67,407263081.0176437,1.6451282505790745e-07
8154,Selva baja caducifolia y subcaducifolia,2019-05-09,24,407263081.0176437,5.892996718492207e-08
8155,Selva baja caducifolia y subcaducifolia,2019-05-10,20,407263081.0176437,4.910830598743506e-08
8156,Selva baja caducifolia y subcaducifolia,2019-05-11,30,407263081.0176437,7.366245898115259e-08
8157,Selva baja caducifolia y subcaducifolia,2019-05-12,15,407263081.0176437,3.6831229490576295e-08
8158,Selva baja caducifolia y subcaducifolia,2019-05-13,48,407263081.0176437,1.1785993436984414e-07
8159,Selva baja caducifolia y subcaducifolia,2019-05-14,11,407263081.0176437,2.700956829308928e-08
8160,Selva baja caducifolia y subcaducifolia,2019-05-15,28,407263081.0176437,6.875162838240908e-08
8161,Selva baja caducifolia y subcaducifolia,2019-05-16,22,407263081.0176437,5.401913658617856e-08
8162,Selva baja caducifolia y subcaducifolia,2019-05-17,5,407263081.0176437,1.2277076496858764e-08
8163,Selva baja caducifolia y subcaducifolia,2019-05-18,29,407263081.0176437,7.120704368178084e-08
8164,Selva baja caducifolia y subcaducifolia,2019-05-19,12,407263081.0176437,2.9464983592461034e-08
8165,Selva baja caducifolia y subcaducifolia,2019-05-20,35,407263081.0176437,8.593953547801135e-08
8166,Selva baja caducifolia y subcaducifolia,2019-05-21,8,407263081.0176437,1.9643322394974024e-08
8167,Selva baja caducifolia y subcaducifolia,2019-05-22,24,407263081.0176437,5.892996718492207e-08
8168,Selva baja caducifolia y subcaducifolia,2019-05-23,5,407263081.0176437,1.2277076496858764e-08
8169,Selva baja caducifolia y subcaducifolia,2019-05-24,17,407263081.0176437,4.17420600893198e-08
8170,Selva baja caducifolia y subcaducifolia,2019-05-25,12,407263081.0176437,2.9464983592461034e-08
8171,Selva baja caducifolia y subcaducifolia,2019-05-26,7,407263081.0176437,1.718790709560227e-08
8172,Selva baja caducifolia y subcaducifolia,2019-05-27,5,407263081.0176437,1.2277076496858764e-08
8173,Selva baja caducifolia y subcaducifolia,2019-05-28,6,407263081.0176437,1.4732491796230517e-08
8174,Selva baja caducifolia y subcaducifolia,2019-05-29,8,407263081.0176437,1.9643322394974024e-08
8175,Selva baja caducifolia y subcaducifolia,2019-05-30,3,407263081.0176437,7.3662458981152584e-09
8176,Selva baja caducifolia y subcaducifolia,2019-05-31,5,407263081.0176437,1.2277076496858764e-08
8177,Selva baja caducifolia y subcaducifolia,2019-06-01,2,407263081.0176437,4.910830598743506e-09
8178,Selva baja caducifolia y subcaducifolia,2019-06-02,2,407263081.0176437,4.910830598743506e-09
8179,Selva baja caducifolia y subcaducifolia,2019-06-03,4,407263081.0176437,9.821661197487012e-09
8180,Selva baja caducifolia y subcaducifolia,2019-06-05,8,407263081.0176437,1.9643322394974024e-08
8181,Selva baja caducifolia y subcaducifolia,2019-06-06,3,407263081.0176437,7.3662458981152584e-09
8182,Selva baja caducifolia y subcaducifolia,2019-06-07,1,407263081.0176437,2.455415299371753e-09
8183,Selva baja caducifolia y subcaducifolia,2019-06-08,3,407263081.0176437,7.3662458981152584e-09
8184,Selva baja caducifolia y subcaducifolia,2019-06-09,5,407263081.0176437,1.2277076496858764e-08
8185,Selva baja caducifolia y subcaducifolia,2019-06-10,6,407263081.0176437,1.4732491796230517e-08
8186,Selva baja caducifolia y subcaducifolia,2019-06-11,4,407263081.0176437,9.821661197487012e-09
8187,Selva baja caducifolia y subcaducifolia,2019-06-12,2,407263081.0176437,4.910830598743506e-09
8188,Selva baja caducifolia y subcaducifolia,2019-06-13,1,407263081.0176437,2.455415299371753e-09
8189,Selva baja caducifolia y subcaducifolia,2019-06-14,8,407263081.0176437,1.9643322394974024e-08
8190,Selva baja caducifolia y subcaducifolia,2019-06-15,4,407263081.0176437,9.821661197487012e-09
8191,Selva baja caducifolia y subcaducifolia,2019-06-16,1,407263081.0176437,2.455415299371753e-09
8192,Selva baja caducifolia y subcaducifolia,2019-06-17,3,407263081.0176437,7.3662458981152584e-09
8193,Selva baja caducifolia y subcaducifolia,2019-06-18,2,407263081.0176437,4.910830598743506e-09
8194,Selva baja caducifolia y subcaducifolia,2019-06-19,4,407263081.0176437,9.821661197487012e-09
8195,Selva baja caducifolia y subcaducifolia,2019-06-21,2,407263081.0176437,4.910830598743506e-09
8196,Selva baja caducifolia y subcaducifolia,2019-06-22,1,407263081.0176437,2.455415299371753e-09
